,Date,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,Month
133,2018-05-29,991.176896757732,4516.763102407288,4108.243355201118,5.818582659405987
134,2018-05-30,986.1226383593671,4510.440427062349,4105.699867856361,5.860571209771299
135,2018-05-31,980.1732923660416,4504.772186066047,4104.315328710314,5.8843972419381965
136,2018-06-01,972.9261872803659,4498.1789875888935,4103.241612532179,5.910700651684384
137,2018-06-04,965.042784027088,4493.426904106157,4103.807786093292,5.93746531196042
138,2018-06-05,957.4513515415979,4490.085495838764,4105.34423268539,5.952452184186811
139,2018-06-06,950.3978668450713,4488.1284134593825,4106.409904382139,5.954091967520357
140,2018-06-07,943.9975742100992,4487.5637994664785,4106.453532121681,5.946101875719372
141,2018-06-08,938.2367178677596,4488.520315450695,4105.656881701224,5.933907093587306
142,2018-06-11,932.9714446264722,4491.450148236698,4104.57260405673,5.925347896654967
143,2018-06-12,928.4415803973073,4496.187413383718,4104.354810827546,5.9248640261631005
144,2018-06-13,924.1611971080638,4503.710930241334,4104.540376778539,5.9371378142494615
145,2018-06-14,920.1316327936472,4514.571354233651,4106.3127290211005,5.973238617979329
146,2018-06-15,916.3520981097249,4529.136210431114,4110.105529260384,6.039395450371639
147,2018-06-18,913.1529047811284,4546.866526124804,4116.53104642937,6.136807169413353
148,2018-06-19,910.3323464523725,4567.708085424323,4124.477957633259,6.2674610535067
149,2018-06-20,908.2287630577226,4590.194429413669,4134.590265556759,6.423547642721306
150,2018-06-21,906.4604055376836,4613.118495913638,4144.62124031876,6.595421326296886
151,2018-06-22,905.257868325092,4634.457607386409,4155.052168928326,6.762481219694578
152,2018-06-25,903.8394165590242,4652.6596316712685,4161.782586747639,6.912017526864483
153,2018-06-26,902.3561278569362,4666.410238022283,4165.869874228829,7.022494077012119
154,2018-06-27,900.9891615562838,4674.787048259357,4166.985244040644,7.078693864384476
155,2018-06-28,899.6485227769759,4677.935008970064,4164.512676448965,7.083329973121584
156,2018-06-29,898.3959825261305,4677.123844169617,4159.445097349541,7.048373936165156
157,2018-07-02,897.8547137152789,4679.850316792105,4160.102277190875,7.022058724699654
158,2018-07-03,897.3145711640242,4681.312729746138,4159.212942500215,6.973374009925902
159,2018-07-05,897.0446779721792,4681.308835507742,4157.874202610157,6.926349403668958
160,2018-07-06,898.5804003154971,4681.63812623757,4159.394313476251,6.869678858826195
161,2018-07-09,900.971343551893,4680.7269756019405,4159.236631770555,6.84324235191219
162,2018-07-10,904.6712122151035,4679.551623649675,4160.571472801535,6.834631030719548
163,2018-07-11,908.8830236219715,4677.359774326988,4161.667249612673,6.86553252144061
164,2018-07-12,913.8217634024592,4674.457201209759,4164.311663119606,6.917976083815811
165,2018-07-13,918.8458678846955,4670.313579832776,4167.146627194831,6.998003542482747
166,2018-07-16,924.1239583452407,4664.796607239625,4170.91524463731,7.085090396252561
167,2018-07-17,929.169875684284,4657.640969474126,4174.403144226266,7.180808896398279
168,2018-07-18,933.5408795533948,4649.154513667667,4177.395395186016,7.282855085049418
169,2018-07-19,937.1407998970002,4639.621064052438,4179.869887530909,7.38479243562244
170,2018-07-20,939.7888479844345,4629.528968238211,4181.489394627136,7.486403927612187
171,2018-07-23,941.4527184549547,4619.466711393512,4182.307858917363,7.585112196650738
172,2018-07-24,942.5192477885423,4609.598003254549,4182.571204639303,7.670449117706743
173,2018-07-25,942.9904767290823,4600.34321927,4182.002366035277,7.744537033303469
174,2018-07-26,942.784082438352,4592.313249122799,4180.836557818698,7.810252940349193
175,2018-07-27,942.2890672801733,4585.3708335531155,4179.4501926247285,7.856665824155038
176,2018-07-30,941.5478440732093,4579.515770262851,4177.545673994731,7.887646648655932
177,2018-07-31,940.9584060057553,4574.244893306521,4175.010922068412,7.888142976518185
178,2018-08-01,939.823665770432,4569.779365080306,4173.154028742326,7.908274742714323
179,2018-08-02,938.2601671701344,4567.595000787263,4172.253194885022,7.920151861901526
180,2018-08-03,936.5354979336867,4567.368325767898,4171.982446266101,7.919161173130239
181,2018-08-06,934.510001871083,4569.366525235799,4172.615640721216,7.918256374649514
182,2018-08-07,932.5089899220221,4573.083499923052,4174.425352917209,7.904529008134335
183,2018-08-08,930.5331407301074,4578.24028075183,4177.1503592959425,7.888643893937949
184,2018-08-09,928.271457441285,4585.210461735532,4181.539931737193,7.8813740348406425
185,2018-08-10,924.9938158000023,4593.7696437084005,4188.126930765659,7.898407849716906
186,2018-08-13,921.2668206449641,4601.64789028173,4195.5054968919885,7.919945987464607
187,2018-08-14,917.5050750869813,4605.843552844551,4200.155009722568,7.950387866783504
188,2018-08-15,913.749235172269,4604.32636768035,4199.246871673577,7.998215645604859
189,2018-08-16,911.0449126095953,4596.188623221175,4190.442359530753,8.043837158565607
190,2018-08-17,909.0960455172522,4579.8050565437015,4170.262013007699,8.112378266084843
191,2018-08-20,908.0589577646634,4556.355369009314,4136.860487297622,8.19815644031297
192,2018-08-21,907.7998988050939,4527.945028652642,4088.918388747905,8.30291833570843
193,2018-08-22,907.8862309349579,4498.968152471129,4029.7566569442597,8.42280479005561
194,2018-08-23,907.8750309089673,4474.3395727677525,3969.125647500457,8.54937888534728
195,2018-08-24,907.9653193866458,4455.7950072276135,3917.810221530728,8.664231250756048
196,2018-08-27,907.9546824904536,4443.367051131832,3882.6444867647674,8.771126634743016
197,2018-08-28,907.681020660727,4436.570618927476,3864.295271486306,8.872871879551653
198,2018-08-29,907.3855026565167,4433.437198392599,3858.637187971025,8.961849631015967
199,2018-08-30,907.0750978107126,4433.849583066385,3862.1557108771594,9.042230485611245
200,2018-08-31,907.1254810819071,4435.160803479053,3869.94039993187,9.095355925102355
201,2018-09-04,907.7698507766198,4428.264967046549,3871.9438952945047,9.086989161759938
202,2018-09-05,908.7775980227887,4423.972024385614,3875.52067899988,9.093362745840468
203,2018-09-06,910.2134634949304,4423.741505702376,3878.5931033339352,9.074584243458979
204,2018-09-07,912.325267622022,4426.134388760444,3880.364172407687,9.041177509988024
205,2018-09-10,915.1518374817028,4430.079606277326,3880.386356422307,9.003611981761098
206,2018-09-11,918.4993505356651,4433.763151203802,3878.3608497793157,8.970953346164425
207,2018-09-12,922.5697297277785,4429.58857821775,3871.157559577175,8.947419406550544
208,2018-09-13,927.0467078866449,4414.484799885891,3857.2783615538256,8.939671577821029
209,2018-09-14,931.4710550681982,4393.7288632565605,3839.102670180601,8.957993747055717
210,2018-09-17,935.0342323957262,4396.154543893847,3835.756881537358,9.02477508709505
211,2018-09-18,936.739514565268,4478.732121954935,3913.1276177506434,9.17675172755862
212,2018-09-19,937.5342591684571,4662.5866522371225,4159.389180801011,9.46368233967774
213,2018-09-20,939.639864054691,4837.22958917879,4400.925721471592,9.829344188292497
214,2018-09-21,943.3940434584592,4876.954007013659,4446.207120141017,10.034988491684542
215,2018-09-24,946.4278787754814,4890.055641064697,4453.573150695125,10.063717154749718
216,2018-09-25,947.4620546175742,4894.586258704103,4454.6977000991965,10.054943887742047
217,2018-09-26,947.2995651988191,4896.344229180038,4454.86870701946,10.061063079206257
218,2018-09-27,947.046339686392,4896.394702555614,4454.895011980066,10.090089407858569
219,2018-09-28,947.0512393969458,4876.263462454441,4439.347151624536,10.141995992004992
220,2018-10-01,952.2046471444326,4890.566898934122,4450.607155343335,10.283894619825643
221,2018-10-02,955.3569226159785,4898.421476629927,4454.899947244719,10.246244512610302
222,2018-10-03,956.8669960815552,4898.773627044885,4454.899947244719,10.203237736128637
223,2018-10-04,956.651533957148,4899.0542145075,4454.899947244719,10.146321977784575
224,2018-10-05,954.9007682269654,4899.27021830217,4454.899947244719,10.074714390196968
225,2018-10-08,951.6277808294011,4899.423661409879,4454.899947244719,9.991496533408863
226,2018-10-09,947.1190171219134,4899.525467927948,4454.899947244719,9.915686222443394
227,2018-10-10,941.829688130776,4899.585196441529,4454.899947244719,9.893154773320115
228,2018-10-11,936.4611455479957,4899.61999171447,4454.899947244719,9.926865073237863
229,2018-10-12,931.4815235067584,4899.638046819761,4454.899947244719,10.012495725974569
230,2018-10-15,927.6000286377974,4899.645177827733,4454.899947244719,10.127091731813797
231,2018-10-16,925.2332614781315,4899.640272098844,4454.899947244719,10.26050689040104
232,2018-10-17,925.1196103334318,4888.8782155569215,4454.899947244719,10.378411967205645
233,2018-10-18,927.245690041567,4849.837312422348,4433.859334739819,10.45040507762417
234,2018-10-19,931.511412703751,4796.135764940673,4399.805317689829,10.47000642210226
235,2018-10-22,937.1883723322778,4739.269364857067,4363.234611782154,10.493278101286945
236,2018-10-23,942.717257702274,4691.800824088172,4332.751900293773,10.542826964174898
237,2018-10-24,947.0457043604656,4658.691908095816,4312.098558006276,10.623062919883045
238,2018-10-25,949.8938223578173,4638.723973134654,4300.782440328361,10.72047168849493
239,2018-10-26,951.644568835699,4629.385640035426,4297.789498431559,10.819044237761371
240,2018-10-29,952.4776351436312,4626.9838052865,4299.527846700655,10.901217642390202
241,2018-10-30,952.6587222849594,4628.9430117959155,4303.441067397497,10.95542162789638
242,2018-10-31,952.4370994242961,4633.520613168697,4307.834933518997,10.980382919896158
243,2018-11-01,951.1932852787884,4636.569397236616,4309.838700321187,10.978631675880203
244,2018-11-02,949.8370858273586,4638.362415858116,4310.945532125151,10.97777998513639
245,2018-11-05,948.2896725243797,4639.143589965461,4310.342837605598,10.951629342090209
246,2018-11-06,946.8564061128461,4637.489651286677,4307.739140032062,10.920141699309895
247,2018-11-07,945.7923218214602,4632.846201882834,4303.429124057035,10.899983051419763
248,2018-11-08,945.3107928999921,4625.788779844155,4298.9853130572355,10.906777563489152
249,2018-11-09,945.4633096269325,4617.40003401927,4295.085960454071,10.941980780900098
250,2018-11-12,946.1892272547602,4609.73789238966,4291.5841434187905,10.993235647879969
251,2018-11-13,947.5103201356806,4606.282944314485,4289.257560955579,11.0522153958018
252,2018-11-14,949.6209306201226,4610.59305702653,4289.6590447351855,11.124718602755111
253,2018-11-15,952.495982586294,4622.801747270803,4290.296730281136,11.204262190930182
254,2018-11-16,956.0240052125605,4640.38307041495,4289.575145236067,11.293430736856736
255,2018-11-19,959.6853692741702,4656.663566211239,4284.190327324681,11.38256387762535
256,2018-11-20,963.3936993235825,4670.223961775142,4278.434130748077,11.491510793819701
257,2018-11-21,966.6918687305936,4678.9931291742505,4271.671189534694,11.613712352105606
258,2018-11-23,969.3962297978688,4683.938913086296,4265.112469572696,11.74697867789928
259,2018-11-26,971.2017779499789,4684.313569164712,4257.675864734035,11.880385313022574
260,2018-11-27,972.6773897971228,4685.576263321004,4253.704950793387,11.999999672174463
261,2018-11-28,973.7477888431714,4687.311323537285,4251.7266006041655,11.999999672174463
262,2018-11-29,974.1681917095983,4686.576071098299,4249.058645884833,11.999999672174463
263,2018-11-30,974.0350139188118,4686.486099018993,4248.138712553318,11.999999672174463
264,2018-12-03,973.7386921310432,4689.895631171055,4250.097025568045,11.999999672174463
265,2018-12-04,972.4742587713783,4693.03570225592,4252.658921449962,11.999999672174463
266,2018-12-05,970.2886605753189,4694.413858051928,4254.413161271244,11.999999672174463
267,2018-12-06,967.3385053837254,4693.6999480623335,4255.1248757870035,11.999999672174463
268,2018-12-07,963.8582477157446,4691.88250194544,4255.632813225198,11.999999672174463
269,2018-12-10,959.8347286237794,4687.2117422983,4254.321710817204,11.999999672174463
270,2018-12-11,955.550571883579,4681.699726008562,4253.064600204524,11.999999672174463
271,2018-12-12,951.1921590191915,4677.057035222588,4252.506421772151,11.999999672174463
272,2018-12-13,947.4269287947639,4676.4654144335345,4254.372741453726,11.999999672174463
273,2018-12-14,946.1704755137807,4682.23551252243,4259.717633074061,11.99996623396974
274,2018-12-17,948.860185580147,4694.198815173227,4268.087792574683,11.98297700336644
275,2018-12-18,953.9790258215468,4713.293429243178,4283.39801993712,11.205230587564987
276,2018-12-19,959.1385172960865,4735.83080292787,4304.894256074882,6.94341796805209
277,2018-12-20,965.3157142693842,4743.0519347027575,4318.181765218857,2.88210279100827
278,2018-12-21,969.8523168038292,4746.551792955798,4327.513561037319,1.2612005077689734
279,2018-12-24,971.5375091974859,4755.586476609184,4338.6296030861595,0.850068099608478
280,2018-12-26,971.8406077951363,4764.804240041708,4347.580840647148,0.8205785842067426
281,2018-12-27,971.6993151595625,4771.101122379089,4353.908442165398,0.8920943396659392
282,2018-12-28,971.4162870854965,4774.853499233579,4358.515413014659,0.9821773869407583
283,2018-12-31,971.159394009767,4776.869298636048,4361.271166092187,1.058784958085866
284,2019-01-02,965.7067958816922,4772.6341879440215,4357.237426232493,1.0517712331780424
285,2019-01-03,965.0564724129571,4768.677186562902,4352.028303742791,1.0241194693168412
286,2019-01-04,965.2007972859069,4764.36864166112,4347.324947174836,0.9836469532673224
287,2019-01-07,965.779771727876,4759.829578076102,4342.876546378909,0.9338746132478233
288,2019-01-08,966.8424409751531,4757.021680468968,4338.989334526794,0.8862030893950734
289,2019-01-09,968.3043836887288,4758.3759650893535,4336.950922166731,0.8596660117532011
290,2019-01-10,970.0451671009464,4765.196546629218,4336.633880765356,0.8576243860237484
291,2019-01-11,971.8398377031043,4776.399208429667,4340.816024033196,0.8993080483955727
292,2019-01-14,973.2357835295363,4787.618054077996,4351.013810740505,0.9662023832383787
293,2019-01-15,973.6657355371602,4792.117669533807,4364.57266073516,1.0418856976643742
294,2019-01-16,973.0411908991967,4779.005060810927,4361.942460790431,1.1424966020883143
295,2019-01-17,972.5091728188797,4722.473919251054,4313.368006780591,1.3045382241297296
296,2019-01-18,972.8453179908539,4587.0725651576695,4210.640324948621,1.4816795928275706
297,2019-01-22,972.7502886341034,4417.376929363786,4096.466974741566,1.6224295609465371
298,2019-01-23,971.8911547108876,4310.771091206611,4025.970025785794,1.8176579455239192
299,2019-01-24,970.718112023122,4277.157416171243,3998.2571328792055,1.9970371947575452
300,2019-01-25,969.9658187431978,4281.760077220977,3992.1892496633754,2.0588237029664604
301,2019-01-28,969.7695800411398,4297.086231737609,3997.3284888055764,2.0344542999728232
302,2019-01-29,969.7386608460544,4311.198572375997,4007.772495866475,1.989154383863378
303,2019-01-30,969.6356706629228,4321.619200302182,4019.009131107137,1.9586423498796717
304,2019-01-31,969.3515837123128,4329.7278644097,4029.2501260564914,1.9594805178201045
305,2019-02-01,967.9460117354806,4323.6156043744595,4024.467706548778,1.9358721618094397
306,2019-02-04,966.9232813862138,4317.958616209886,4021.8702027323825,1.9576701832511967
307,2019-02-05,966.0888962956768,4312.802138828255,4019.982167886329,1.9774447835253244
308,2019-02-06,965.5590152207487,4307.760212744899,4018.6964574149797,1.9720194348091056
309,2019-02-07,965.0692270622372,4303.587384579946,4018.0909497945745,1.9464671553234114
310,2019-02-08,964.6763068552028,4300.906252018783,4018.04450895418,1.9131589334261736
311,2019-02-11,964.15112334167,4301.355707819118,4018.0678527559935,1.8937139617289913
312,2019-02-12,963.9085828561871,4306.5074564826955,4017.6549438387124,1.901201578938914
313,2019-02-13,963.7668474176949,4319.542585033852,4016.4531328664816,1.9532053633569073
314,2019-02-14,963.5628596645647,4343.700214763929,4015.938286057771,2.06645753036566
315,2019-02-15,963.6594580838305,4381.612016349005,4018.076834937664,2.237636879454944
316,2019-02-19,963.5565737883535,4434.549483912659,4024.354096756442,2.4530650540272876
317,2019-02-20,963.3700863766508,4498.938262927076,4036.4585242575486,2.70179432029145
318,2019-02-21,963.3916104489456,4565.494741928671,4055.302623199195,2.980593547803356
319,2019-02-22,963.4826738317313,4621.620022928435,4081.225989142225,3.280691108683017
320,2019-02-25,963.7852141126584,4662.247701773092,4118.37861210526,3.604751568891061
321,2019-02-26,963.8072965016764,4689.97902856216,4164.82117984249,3.9070270387224246
322,2019-02-27,962.5996092986206,4709.662279524212,4206.54148894814,4.077863154474999
323,2019-02-28,960.3502089777088,4721.478410308352,4234.596790516426,4.0848199401849525
324,2019-03-01,957.835916250085,4723.333686169665,4249.027060191047,3.997329205354178
325,2019-03-04,955.4116376548532,4714.572812992596,4250.58527130027,3.8975650102625785
326,2019-03-05,953.0931408263689,4695.369918865424,4237.5414655249115,3.8340642203669484
327,2019-03-06,950.8367326679657,4666.438711479646,4208.792315098912,3.826654379765559
328,2019-03-07,948.7152831381732,4631.558271038755,4168.847664863142,3.8920083674189936
329,2019-03-08,946.8711822537105,4594.442841205673,4123.309138905241,4.044499038323789
330,2019-03-11,945.3870897680639,4554.132719801131,4071.852687748022,4.281044832436894
331,2019-03-12,944.070501925531,4511.181849593339,4014.5588549106415,4.593087536302581
332,2019-03-13,942.3691183469012,4471.262340529733,3959.0417667013644,4.970781565583302
333,2019-03-14,940.0820412733231,4439.421100284343,3914.8716909267378,5.3943141283299285
334,2019-03-15,937.717916491942,4416.5202474911775,3885.92900409733,5.831261639855455
