,Date,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,Month
56,2018-02-06,1003.8454882533891,4363.905116660217,3900.0940032967956,1.9743051164059306
57,2018-02-07,1004.8521140530365,4362.907534162005,3904.6500422148274,1.979205288612685
58,2018-02-08,1006.0370354103959,4361.973953724705,3908.4176232517284,1.9842197080189077
59,2018-02-09,1007.0301557210317,4361.697007627863,3908.5329603866935,1.984636784057713
60,2018-02-12,1008.8303036027672,4359.256913251059,3901.620974180758,1.9689420545416458
61,2018-02-13,1008.6226771647858,4364.385650505933,3894.9870654617553,1.9592795607662332
62,2018-02-14,1006.4943738159083,4426.152013982276,3930.408372907826,2.0654719228901888
63,2018-02-15,1006.1152190039461,4596.359463965355,4081.038152969492,2.458557115240183
64,2018-02-16,1007.8394165590242,4773.285638395705,4237.393358232644,2.9315513392820556
65,2018-02-20,1009.4127723373316,4844.600522695614,4291.153640283018,3.135649453531222
66,2018-02-21,1010.2105395517463,4849.86401577135,4293.848097373543,3.1996509969338476
67,2018-02-22,1010.4401136126401,4837.973489861487,4285.928428830543,3.202948266179911
68,2018-02-23,1010.2993022845864,4824.925970551798,4277.542920656849,3.1557289315542896
69,2018-02-26,1009.8894881835996,4815.056604944016,4271.11873600932,3.0814262902311595
70,2018-02-27,1009.2478571286757,4808.599451938101,4267.201961921927,3.0006776153839345
71,2018-02-28,1008.3687200649284,4804.343706840026,4265.157972712806,2.926244663410048
72,2018-03-01,1007.7257798535502,4809.047896247943,4267.712169581862,2.942659707586178
73,2018-03-02,1007.3215874243971,4811.439312644797,4271.814164151722,2.991893202308023
74,2018-03-05,1007.2212348064753,4814.556422895483,4275.347221412263,3.0288396320092787
75,2018-03-06,1007.4912386990499,4818.178671498114,4278.019124343318,3.0458036200462693
76,2018-03-07,1006.564798732236,4822.007921630033,4280.5234256867225,3.045792801803565
77,2018-03-08,1005.6548483610577,4825.648073614381,4282.549993411614,3.043748973496289
78,2018-03-09,1004.0008928254496,4826.570300070903,4283.532160430417,3.045977203667843
79,2018-03-12,1002.2567306344415,4824.892085620299,4282.277468097418,3.061682341644694
80,2018-03-13,1000.6422423154742,4824.528505362777,4280.7469438229045,3.0690054723916806
81,2018-03-14,999.2907789300414,4826.225735834639,4280.602389921187,3.075578210485631
82,2018-03-15,998.8491311496812,4823.09087392581,4279.428487870575,3.1337282319745947
83,2018-03-16,998.7852231371744,4808.435792776417,4273.886975306423,3.2609705996224108
84,2018-03-19,998.2130255050871,4780.902970996498,4261.489639848098,3.4484276339880338
85,2018-03-20,997.8438818895411,4745.861602418253,4243.225755295505,3.6667587856424215
86,2018-03-21,997.6212097784843,4711.02511123926,4224.642016240684,3.8734586872619783
87,2018-03-22,997.6619957777298,4684.111877960511,4211.874634638599,4.037131487216607
88,2018-03-23,997.8651749342263,4668.331817085378,4206.801281279529,4.142480845973466
89,2018-03-26,998.0958848808674,4662.370142697207,4207.508948878273,4.1908905151221
90,2018-03-27,998.0023572035792,4662.982549615881,4211.084942941304,4.195074552444382
91,2018-03-28,997.5727709896705,4666.707970248745,4215.090650497763,4.168942595453781
92,2018-03-29,997.6683105323923,4670.446995428734,4218.135659436664,4.11450421468901
93,2018-04-02,996.6794064756317,4669.213634496725,4218.999429456417,4.086107311066767
94,2018-04-03,996.2945722349334,4669.59036413065,4218.506248459537,4.068801400995213
95,2018-04-04,995.4563078057852,4670.420393228782,4218.904721727705,4.063777474648432
96,2018-04-05,995.1467596873667,4670.939034978803,4218.739390361794,4.058219848328237
97,2018-04-06,995.0011737887144,4671.027944993092,4218.259139758309,4.0481795356220145
98,2018-04-09,995.1606887269958,4670.341547544894,4217.045212711352,4.036161123628583
99,2018-04-10,995.6694981586979,4668.623480368886,4214.977978405711,4.025459258989714
100,2018-04-11,996.143258776793,4665.988851083114,4212.190491576457,4.02601885718051
101,2018-04-12,996.4868545891769,4662.370800166027,4208.585971683727,4.047092138317462
102,2018-04-13,996.6737655514972,4657.878669739859,4204.3593123287055,4.094753381766278
103,2018-04-16,996.5852434724171,4653.008039571405,4200.050036643376,4.174013728677817
104,2018-04-17,996.4424106527794,4647.760275172827,4195.9333349848475,4.284443727599271
105,2018-04-18,996.23338842299,4642.537595738464,4192.504411808508,4.421377765495247
106,2018-04-19,995.7375261635759,4637.862739554829,4190.130055983444,4.5788202411287955
107,2018-04-20,994.6763200911596,4633.960206936731,4188.70139557139,4.747498609200162
108,2018-04-23,993.2196140034016,4629.645744815568,4187.082628764862,4.910989793807572
109,2018-04-24,991.345421772788,4624.731924003084,4184.831901319383,5.051519750013359
110,2018-04-25,989.4000730384162,4618.80818050838,4181.643325531695,5.1571841491107895
111,2018-04-26,987.4081529884083,4612.773173059504,4178.129959977125,5.223273777268118
112,2018-04-27,985.9156376211616,4606.808919370576,4174.657261003303,5.2544040902136535
113,2018-04-30,984.6459868879799,4602.093654141767,4171.954463315513,5.257590226602845
114,2018-05-01,983.7787477461271,4596.908298706577,4170.401286176237,5.2479249463103725
115,2018-05-02,982.9521117066623,4594.795547940402,4170.172882128048,5.2160930867167385
116,2018-05-03,982.7440520919129,4594.389788529342,4170.686643178534,5.1772910005661545
117,2018-05-04,983.0548612360338,4595.9287713136555,4171.637323208844,5.133290257057838
118,2018-05-07,983.6077103058168,4599.677051631651,4172.832298839528,5.090362486530468
119,2018-05-08,985.2389577526308,4605.131564686892,4173.604470347301,5.052913008543461
120,2018-05-09,987.5896829326548,4611.967065711519,4174.055109362862,5.024605929118218
121,2018-05-10,990.9506148402751,4618.757150813035,4173.741078472925,5.013678192684704
122,2018-05-11,994.4582300276933,4623.716084101483,4173.070622769673,5.02972426921951
123,2018-05-14,997.7661603512101,4624.543230451712,4171.786763022568,5.083048043160199
124,2018-05-15,1000.2923510007286,4619.835804274219,4169.6164803909505,5.175681377181966
125,2018-05-16,1001.5682394793697,4609.842480506582,4166.155428641712,5.304457804427808
126,2018-05-17,1001.4837315050065,4596.044738698619,4160.943344993218,5.460576192719453
127,2018-05-18,1000.0420422118727,4580.550474462137,4153.942622728802,5.63208926820489
128,2018-05-21,998.577259783929,4563.824568827483,4144.538722693745,5.80082336661746
129,2018-05-22,996.3864827189543,4548.096599712713,4134.724899576521,5.947957040430396
130,2018-05-23,994.0543648876538,4534.514558252271,4125.585036200456,6.0703382471103
131,2018-05-24,991.1887561750251,4524.234830951688,4118.421746318336,6.160301769962854
132,2018-05-25,988.0984827382066,4517.256507469521,4113.30525874619,6.220898681256214
133,2018-05-29,983.8725257033257,4513.906147511269,4110.4763156938425,6.2508262023083505
134,2018-05-30,978.7854325059457,4513.61797386996,4109.138168035544,6.262593827766364
135,2018-05-31,972.8035501242675,4515.672361634719,4108.727060489861,6.25676771233178
136,2018-06-01,966.1555188825964,4514.454729379868,4107.536477244719,6.224593602878046
137,2018-06-04,958.9158644373305,4513.838276499224,4107.703634658552,6.181078696814814
138,2018-06-05,952.1063160180947,4513.36039781605,4108.243601964351,6.143678392658281
139,2018-06-06,945.5594363648287,4512.070292267412,4108.94021457027,6.105745699830481
140,2018-06-07,939.3050280391712,4509.898773903625,4109.631497090362,6.073971865356807
141,2018-06-08,933.4980624364148,4507.189041448786,4110.193821145045,6.052776960945816
142,2018-06-11,928.2243951919785,4504.913946458569,4110.622695643482,6.0444770740128435
143,2018-06-12,924.0838028588463,4504.239788045328,4111.108226980147,6.0562597794455355
144,2018-06-13,920.4161914256268,4507.203505762829,4112.1552927291505,6.081891146841909
145,2018-06-14,917.3315107821909,4516.586951338022,4114.434694062269,6.138460065768359
146,2018-06-15,914.672166407262,4534.17221929509,4118.638157673416,6.229938470425055
147,2018-06-18,912.6589773779449,4559.915360372133,4125.125760471749,6.360734630801241
148,2018-06-19,910.6512945066568,4591.127529392985,4133.855256591832,6.508456423626649
149,2018-06-20,909.2195249615104,4622.956707614251,4143.53375475224,6.665404210525626
150,2018-06-21,907.7088594876842,4650.0410345098035,4152.981825405952,6.793387955624224
151,2018-06-22,906.7137706292915,4670.180467683966,4160.538653291585,6.90271514944091
152,2018-06-25,904.9601074278385,4683.021794656762,4166.60197138761,6.962470532582088
153,2018-06-26,903.172829709188,4690.446842914934,4170.398127606858,7.005285203299367
154,2018-06-27,901.6312691056524,4693.175186794833,4172.090676619964,7.031157850290601
155,2018-06-28,900.2123312189896,4692.208100734971,4172.223287181218,7.036273239962064
156,2018-06-29,899.1128419464317,4688.836398327327,4171.048447430322,7.029135822381502
157,2018-07-02,899.5692947461073,4690.1175521851055,4173.40676364526,7.049288569411976
158,2018-07-03,900.2771681550099,4689.075110083552,4173.791319467104,7.0242105715212055
159,2018-07-05,901.3843727871134,4687.757087397323,4173.340927214775,6.984963298292062
160,2018-07-06,904.4490165984914,4687.362504956204,4172.151133611977,6.977724910446259
161,2018-07-09,907.5599766325199,4686.891251535757,4172.664993367756,6.9479668751964905
162,2018-07-10,911.643124913139,4687.456927593678,4174.060538153982,6.959372581262214
163,2018-07-11,915.78368836782,4686.455956602316,4176.0978647558195,6.983446121709164
164,2018-07-12,920.7158534875844,4682.929951320045,4177.254641438082,7.054304300120345
165,2018-07-13,925.7310826591519,4675.155888267442,4177.24753465698,7.141170199478561
166,2018-07-16,930.9200879108186,4665.063134984394,4176.788851160033,7.258603207510614
167,2018-07-17,935.5299117582825,4653.915397117687,4177.030086896323,7.38295661261807
168,2018-07-18,939.2184889470736,4643.0865316287345,4178.2767841005825,7.508024677395086
169,2018-07-19,942.1054484612899,4633.139180103982,4180.342488474181,7.633529405786711
170,2018-07-20,944.0823709689743,4624.004510615415,4182.952552539122,7.746787227785968
171,2018-07-23,945.0550934669122,4615.610049869247,4185.662012834195,7.840569590313149
172,2018-07-24,945.3038524455536,4607.436498646638,4187.6824114782685,7.919957789183921
173,2018-07-25,944.6145238153969,4598.895877524306,4188.81238967346,7.969888240996354
174,2018-07-26,942.858097908779,4590.483513396421,4189.071540420444,7.983617574464751
175,2018-07-27,940.8055427374004,4582.899003662109,4187.8505065923855,7.980085582134557
176,2018-07-30,938.9261908901723,4577.499212242512,4185.9348836169165,7.960450143800672
177,2018-07-31,938.0916325289281,4574.565586367163,4183.0037312335835,7.946725399889785
178,2018-08-01,936.9241633822442,4573.329544985349,4180.9718334228655,7.968270749799289
179,2018-08-02,935.9009998562094,4575.012918037463,4181.260990578946,7.996625036101787
180,2018-08-03,934.9495992814079,4578.191880931765,4182.299666378037,8.027377038378209
181,2018-08-06,933.5424582420604,4582.310113897385,4184.819563157748,8.050120262798064
182,2018-08-07,932.206497771847,4586.631251855799,4186.693828615416,8.079661277542673
183,2018-08-08,930.8016381301444,4591.341661930244,4188.823296608345,8.104212787621833
184,2018-08-09,928.6360863922934,4596.926353811868,4192.522228113909,8.119043614892853
185,2018-08-10,924.5631995880008,4602.597477556073,4198.683264450084,8.12218811743891
186,2018-08-13,920.0120326880002,4608.726958216947,4203.518589994888,8.148184026831865
187,2018-08-14,915.6529219277088,4614.788719589351,4207.656118470257,8.194573962850155
188,2018-08-15,911.7167890290764,4618.3467891202345,4209.846339571077,8.265280030212402
189,2018-08-16,909.7094526992026,4617.074586953314,4203.629238628432,8.38178201372081
190,2018-08-17,908.7214775659556,4604.4441557482,4181.200977760753,8.506726816096103
191,2018-08-20,908.576844656193,4578.15541669951,4131.815166241788,8.628370415318894
192,2018-08-21,908.7105470721763,4540.010845864851,4059.337843638285,8.730010755955853
193,2018-08-22,908.5310289933634,4499.5395434503325,3983.0087443828834,8.811401968854607
194,2018-08-23,907.7328093498799,4467.752139786406,3920.3767318850964,8.880421701657125
195,2018-08-24,907.1801335508042,4449.152726174312,3880.409552166181,8.944230319731524
196,2018-08-27,906.8517855606541,4441.85006826573,3861.0027343486804,8.997211515986576
197,2018-08-28,906.7307944762742,4442.601529839859,3855.980510331427,9.0488243684523
198,2018-08-29,907.380217899947,4448.037052161103,3861.748156722028,9.10431211875939
199,2018-08-30,908.5909325273037,4454.649797692024,3873.7792461903755,9.161842877809915
200,2018-08-31,910.8474321341356,4460.3711672264435,3890.8273036191204,9.214564436240064
201,2018-09-04,911.8083722239837,4447.597281382234,3897.1964107131103,9.243179671669612
202,2018-09-05,913.7811410477703,4436.001857823553,3897.433180034888,9.261834255998306
203,2018-09-06,916.386785942692,4427.6423187866385,3895.1028714468625,9.243403904336574
204,2018-09-07,919.7101421722251,4423.945624483759,3892.3504249966527,9.193432802157616
205,2018-09-10,923.4612460209405,4425.1825762070175,3889.6814832243895,9.119565840972488
206,2018-09-11,926.8595803359406,4430.725518818564,3884.7755833950323,9.03325003286451
207,2018-09-12,930.6035512072095,4438.077057005194,3876.5841298275345,8.938293399265605
208,2018-09-13,933.7512301919394,4439.250208965638,3864.2204281978275,8.86629569928957
209,2018-09-14,935.7112780579723,4434.511907040863,3863.638930639964,8.898878279361776
210,2018-09-17,936.2456160405358,4463.73874781033,3918.7737826017847,9.099390801805532
211,2018-09-18,938.496614302414,4611.567375243415,4102.346552934521,9.501988753617145
212,2018-09-19,944.1116729707925,4818.481663475138,4361.527454385672,9.885218772732651
213,2018-09-20,948.6771250779868,4878.924896238263,4437.109700040976,10.055890647891443
214,2018-09-21,949.9055277567039,4894.836147430271,4451.953544893606,10.143521692051838
215,2018-09-24,949.1136517463341,4898.582556490855,4454.43075163406,10.17437925415101
216,2018-09-25,947.3814356079727,4899.475854319292,4454.826165038142,10.18196579271657
217,2018-09-26,945.1997552551261,4899.70419829797,4454.888300020136,10.178311193635727
218,2018-09-27,943.1754624613225,4899.768478518767,4454.898219902091,10.178123021777779
219,2018-09-28,941.029023445091,4899.788607179567,4454.899700481487,10.152850951169404
220,2018-10-01,947.761293128914,4899.795788762064,4454.899947244719,10.139454032795012
221,2018-10-02,954.3097610969961,4899.798620935443,4454.899947244719,10.05301233968102
222,2018-10-03,958.7133398590611,4899.7994807023615,4454.899947244719,9.987987488866224
223,2018-10-04,960.3361259196733,4899.799733574985,4454.899947244719,9.976196259969583
224,2018-10-05,959.3228773285507,4899.799885298558,4454.899947244719,10.025503843262678
225,2018-10-08,954.9603829763937,4899.799935873083,4454.899947244719,10.078017560302689
226,2018-10-09,947.8789535652554,4899.799935873083,4454.899947244719,10.08530840023433
227,2018-10-10,939.8377103238658,4899.799935873083,4454.899947244719,9.998988658219913
228,2018-10-11,933.873540058924,4899.799935873083,4454.899947244719,9.921848031227348
229,2018-10-12,930.2267259236442,4899.799935873083,4454.899947244719,9.87994799375689
230,2018-10-15,928.4780923857752,4899.799935873083,4454.899947244719,9.883808467274651
231,2018-10-16,927.5011921385636,4899.799935873083,4454.898219902091,9.899318549057288
232,2018-10-17,927.6334410058364,4899.799935873083,4454.883562166068,9.970463902638437
233,2018-10-18,928.7468400657225,4893.767406575913,4454.804005699845,10.095270362637331
234,2018-10-19,931.5307468268297,4839.228446115511,4421.515793666224,10.295310816308534
235,2018-10-22,936.1550147129692,4776.814324127782,4382.317207388207,10.53716213890427
236,2018-10-23,941.2912301558414,4719.283071343467,4345.521206649074,10.729936667384605
237,2018-10-24,945.6052857191847,4675.872630430415,4317.986081975324,10.850946252019815
238,2018-10-25,948.6234400372051,4647.903603375613,4301.092424301281,10.919638159285839
239,2018-10-26,950.80676646177,4632.076154170907,4292.823635136655,10.962915064009575
240,2018-10-29,952.1243554239447,4624.680540286066,4290.491821292911,10.980919242473863
241,2018-10-30,952.6784077625276,4623.349570521532,4292.397524386424,10.988271713606366
242,2018-10-31,952.8576274306782,4625.939947098257,4296.797066062277,10.996052980540604
243,2018-11-01,951.6848061443718,4621.300543656384,4296.265538059036,11.021732210465306
244,2018-11-02,951.1503045172516,4625.515171665938,4299.217122438036,11.015506803527272
245,2018-11-05,950.8088168318053,4632.939865902438,4305.027606925834,10.990912676128367
246,2018-11-06,950.4653846639782,4641.4672364993185,4311.220179603149,10.968329430570321
247,2018-11-07,949.9107932609728,4648.840294146176,4315.968841900628,10.96407622205984
248,2018-11-08,949.3325696587349,4653.257119105178,4317.652852905883,10.986329675128172
249,2018-11-09,948.6127453841104,4654.230678704193,4316.263329142535,11.023545741333194
250,2018-11-12,947.133080927648,4652.939561665064,4312.984832832851,11.060711322405597
251,2018-11-13,945.0065199119929,4650.7879696639775,4308.325400120317,11.093986925661953
252,2018-11-14,944.1721636999072,4647.923276865691,4301.423284443689,11.123914774539626
253,2018-11-15,945.76345299641,4645.03633127657,4292.617242368823,11.137935217084431
254,2018-11-16,949.8794408891193,4646.3544045373255,4285.527438577402,11.151172812248086
255,2018-11-19,954.8150088530502,4650.692737834111,4280.324386463224,11.222350292731813
256,2018-11-20,960.4446896438866,4657.384152038084,4276.597768122952,11.414769458330587
257,2018-11-21,965.4862896544754,4663.735047967763,4272.795936349352,11.690472701475837
258,2018-11-23,969.5281561891034,4670.526802028591,4269.360153155143,11.988571673972258
259,2018-11-26,971.8553743098502,4676.295231158175,4266.165062818111,11.99999704957017
260,2018-11-27,973.8714752496633,4684.712703313046,4264.06387389165,11.999999672174463
261,2018-11-28,975.0550489459666,4691.382370471431,4261.281815853516,11.999999672174463
262,2018-11-29,974.801977451946,4693.802007453025,4257.757839479938,11.999999672174463
263,2018-11-30,973.9134741438592,4695.02328107365,4254.916311502723,11.999999672174463
264,2018-12-03,973.131859609816,4696.08635758125,4252.916048738437,11.999999672174463
265,2018-12-04,972.129305671788,4695.759039257882,4252.66449829902,11.999999672174463
266,2018-12-05,970.5731036934937,4695.218195291552,4254.079981554449,11.999999672174463
267,2018-12-06,968.4577378907541,4694.763884336852,4256.321578760318,11.999999672174463
268,2018-12-07,966.0344700413142,4694.51318641829,4257.592113292856,11.999999672174463
269,2018-12-10,962.7904284780034,4692.905624578587,4257.590435302874,11.999999672174463
270,2018-12-11,959.0372213154255,4691.639187907474,4255.729643117711,11.999999672174463
271,2018-12-12,955.0120561517418,4691.009990246624,4253.594055396611,11.999999672174463
272,2018-12-13,951.1179702780573,4691.452669060659,4254.542909378998,11.999998360872317
273,2018-12-14,948.9480530809999,4693.698936571842,4258.613120844486,11.9995230138444
274,2018-12-17,949.3798918141022,4697.390978018455,4265.779519943337,11.954053611932586
275,2018-12-18,952.032955125895,4702.724921406992,4276.667996938979,11.092916247459762
276,2018-12-19,956.3631633696099,4711.947742291978,4291.70471193429,7.577116531815633
277,2018-12-20,963.2052000464462,4732.178462483087,4310.713821449644,3.8171654696117203
278,2018-12-21,969.693957003596,4752.434469936507,4329.140816499053,1.8443127842452292
279,2018-12-24,973.5821131686339,4764.4806136586385,4343.019965169755,1.1019121284958087
280,2018-12-26,974.9026573589814,4770.564324374728,4352.051894307838,0.8839948360921491
281,2018-12-27,974.9405362608061,4774.583431272085,4357.471308424449,0.8599909585717035
282,2018-12-28,974.4457328779362,4777.485700942168,4360.3960943163775,0.9058587812003857
283,2018-12-31,973.3300042896533,4779.140448813346,4361.381518609852,0.9582417240238421
284,2019-01-02,968.0582045183946,4778.080710224371,4365.265275776709,0.9959069746020034
285,2019-01-03,964.2153778955911,4775.066063960574,4358.868876669182,0.9930736745327174
286,2019-01-04,963.4262453380854,4770.381244595588,4352.241803291725,0.9898564651488262
287,2019-01-07,965.3963044005345,4766.192965913363,4346.861081650001,1.0048297630289547
288,2019-01-08,968.805087901794,4765.105613633944,4344.2060079714165,1.0318904327969125
289,2019-01-09,972.01821989617,4767.595802077388,4344.362406508303,1.0622074720536925
290,2019-01-10,973.6425557669967,4770.030156245648,4346.274377387928,1.0709902972246619
291,2019-01-11,974.5021902500332,4767.311472099951,4350.340492583753,1.039277883938614
292,2019-01-14,974.4377624254048,4762.718597220733,4357.551062301258,0.9657167891013089
293,2019-01-15,973.8325085928433,4768.912610975028,4366.7896803230515,0.9155931712137708
294,2019-01-16,973.0685869232357,4780.454981857377,4373.757484372224,0.9429921073133616
295,2019-01-17,972.4831725866488,4765.437230791904,4360.438586945049,1.083067932950171
296,2019-01-18,972.6781791414556,4637.255744110291,4228.146399613584,1.3880899917158487
297,2019-01-22,973.9098258328576,4438.871304627154,4050.5852998322684,1.7418168189580197
298,2019-01-23,975.2930747669118,4341.521565392169,4007.746018171606,1.950258785478509
299,2019-01-24,975.32502396009,4319.52976439186,4017.360505949452,2.049288323542824
300,2019-01-25,974.4961065229803,4321.229498302691,4025.1395688024572,2.0731802486425566
301,2019-01-28,973.2954367835663,4328.2868697668455,4024.154440624862,2.0546883477363482
302,2019-01-29,972.2570928183503,4335.792280944645,4021.2863115711616,2.0258964143426295
303,2019-01-30,971.7560324377204,4342.1371837931565,4020.5253184378307,2.0016106068607984
304,2019-01-31,971.6621967236193,4347.991968923535,4022.491108378508,1.9860274199835235
305,2019-02-01,970.0049875491761,4342.26660400167,4019.4145137458204,1.966881834957545
306,2019-02-04,969.3606034152378,4335.870924330436,4016.6353181611858,1.944075913903835
307,2019-02-05,969.0986469843978,4330.436818095881,4017.475028765749,1.9281894884053026
308,2019-02-06,969.1056451957387,4326.3161575530785,4020.1584308634488,1.9199235314153573
309,2019-02-07,969.0663897544068,4324.273427216246,4023.7087368739553,1.9221935593428148
310,2019-02-08,969.2021377273501,4322.6025966462375,4026.4250818632204,1.935617851149504
311,2019-02-11,969.228330482589,4322.351696429577,4028.4993982736405,1.965836809103584
312,2019-02-12,969.5736686281954,4322.199770557606,4029.1346161872634,2.0149327810128694
313,2019-02-13,966.9930613504647,4330.593245100544,4031.1078583775684,2.100071941313984
314,2019-02-14,964.6009918544719,4366.493015085235,4035.7649221630686,2.258987992734075
315,2019-02-15,964.239212243982,4444.893036263317,4043.3545942349747,2.5442339913775327
316,2019-02-19,965.9681073604554,4532.2336471917215,4052.1102966103695,2.8756988830656147
317,2019-02-20,967.9996486455104,4587.175029144558,4060.6115860928485,3.0879809979206025
318,2019-02-21,968.8978743655014,4622.323413416908,4073.2785844118703,3.1928545179112398
319,2019-02-22,968.5233497318816,4662.732559740663,4098.6058690899845,3.257241092406479
320,2019-02-25,968.9610026598257,4727.150292670428,4150.601645968597,3.3617179434979576
321,2019-02-26,973.2403463248261,4814.21165636112,4231.825836823764,3.6205709540673805
322,2019-02-27,977.7983381654603,4853.055268275134,4270.852034307415,3.849281553945495
323,2019-02-28,979.7227692750125,4841.881130506573,4265.140896697103,3.955492110386726
324,2019-03-01,973.0021761116249,4820.191790450779,4250.415152727644,3.988598883491788
325,2019-03-04,965.5048488724469,4803.976889812928,4235.761266211549,3.973788381404031
326,2019-03-05,958.7863830882977,4793.852173430318,4226.130146591819,3.909006121486243
327,2019-03-06,953.5062374446421,4789.198153950829,4221.9375899155575,3.827667032847791
328,2019-03-07,950.2258475374201,4788.910789501914,4222.300677336156,3.771931774260647
329,2019-03-08,949.5037611174516,4791.71696757521,4225.520937522923,3.7827365761179754
330,2019-03-11,950.8034165614308,4794.2453903592705,4228.783838396301,3.8505872830573535
331,2019-03-12,952.6982472585024,4793.703939498644,4229.846055407792,3.94381266999803
332,2019-03-13,953.629731328126,4790.4907882256975,4228.533373715109,4.034475116894391
333,2019-03-14,953.3092767813041,4785.451643741195,4225.788724983052,4.11223631762754
334,2019-03-15,951.7975091132571,4773.627319884065,4220.5522117745195,4.192649954776467
